filename,folder_name,meta_counter,peak_to_peak_t,systolic_peak_index,dychrotic_notch_index,diastolic_peak_index,A2_area,A1_area,A2_A1_ratio,a1,b1,ta1,tb1,a2,b2,ta2,tb2,b2_a2,systolic_peak_c,dychrotic_notch_c,diastolic_peak_c
63,zym,1.0,42.0,66.0,96.0,108.0,66.63220908959633,60.91480374298264,0.9141945700925832,0.015736880948773683,-0.024158969725130985,156.0,24.0,0.001831457751828885,-0.0009228149186804037,5.0,53.0,-0.5038690724691218,1.0,1.0,1.0
63,zym,2.0,37.0,125.0,162.0,162.0,95.69152075719877,17.639971258942413,0.18434205161919093,0.014682799214972397,-0.010200494547812244,164.0,39.0,0.0009146192495085305,-0.0008143063294188124,182.0,131.0,-0.8903227543662339,1.0,1.0,1.0
64,zym,0.0,94.0,78.0,172.0,172.0,126.83140181982205,9.944122370973153,0.07840426131298202,0.012522204184264696,-0.023147143686782112,176.0,25.0,0.001770671206486954,-0.0007885092885566714,4.0,48.0,-0.4453166040470546,1.0,1.0,1.0
64,zym,1.0,94.0,77.0,171.0,171.0,127.39557882069893,5.778782357834547,0.045360933333234515,0.018602563424258808,-0.0233985971097706,172.0,22.0,0.0019909257305435885,-0.0008212235946853942,4.0,49.0,-0.4124832896007492,1.0,1.0,1.0
65,zym,0.0,90.0,80.0,170.0,170.0,132.18314669324988,4.911445037160235,0.037156363424740935,0.021478484541205208,-0.017970678248586336,173.0,27.0,0.0018794974028883,-0.000728393548412809,195.0,48.0,-0.38754698319532505,1.0,1.0,1.0
65,zym,1.0,106.0,69.0,175.0,175.0,130.24384534484528,4.165935796548355,0.031985663395596546,0.025142483932002968,-0.024152804202524136,176.0,26.0,0.0020434342459769443,-0.0011661551290400587,195.0,159.0,-0.5706839509692823,1.0,1.0,1.0
65,zym,2.0,39.0,62.0,77.0,101.0,48.85578336365889,92.36018968028282,1.8904658429647545,0.018122405608964,-0.02695571561088716,176.0,22.0,0.0022193148729444108,-0.0010891619791346674,4.0,42.0,-0.4907649619315413,1.0,1.0,1.0
66,zym,0.0,45.0,46.0,63.0,91.0,46.63826860028634,94.851362007844,2.033766793977032,0.020538986774821768,-0.02425970549303413,180.0,20.0,0.002299776715703472,-0.0017161460344699009,4.0,39.0,-0.7462228931841993,1.0,1.0,1.0
66,zym,1.0,28.0,60.0,70.0,88.0,43.89411677315217,96.36875297353107,2.19548222080812,0.02488843484434228,-0.027428962327850803,174.0,22.0,0.002285172506214489,-0.0013712302071464675,4.0,38.0,-0.6000554458875336,1.0,1.0,1.0
66,zym,2.0,53.0,59.0,78.0,112.0,49.95600240646416,89.99620446445032,1.8015093307947527,0.021673563474056246,-0.027794806456873933,179.0,23.0,0.002052562068728059,-0.001134820910850376,5.0,46.0,-0.5528801920974828,1.0,1.0,1.0
67,zym,0.0,31.0,61.0,74.0,92.0,49.5207713884729,83.57685279870962,1.6877130637380189,0.02024915176246142,-0.02103214312839563,180.0,25.0,0.001929743168295306,-0.0011331928485680542,195.0,52.0,-0.5872246976622764,1.0,1.0,1.0
67,zym,1.0,22.0,71.0,85.0,93.0,56.37823917176522,83.27334311884873,1.4770476045756469,0.025782779966191827,-0.02177437322481024,177.0,23.0,0.0024935589020326078,-0.0010625049669792386,195.0,162.0,-0.4260998070320876,1.0,1.0,1.0
68,zym,0.0,45.0,60.0,81.0,105.0,51.7122786236181,67.6072149921544,1.3073725774922,0.01403008577113807,-0.02784923642013637,176.0,25.0,0.0021139742049972733,-0.0013252495568165654,4.0,46.0,-0.6268995873666655,1.0,1.0,1.0
68,zym,1.0,97.0,74.0,171.0,171.0,124.29123211904215,3.909083506356717,0.031450999718248204,0.01822931991472898,-0.023990846425406054,173.0,25.0,0.001681794020029742,-0.0009515805088131656,7.0,47.0,-0.5658127555931833,1.0,1.0,1.0
68,zym,2.0,38.0,65.0,82.0,103.0,52.304906284979936,83.71832904867954,1.6005827176621938,0.015428037719708352,-0.027095539253486456,177.0,24.0,0.0020359684060882663,-0.0010542782738258703,4.0,38.0,-0.5178264410553746,1.0,1.0,1.0
69,zym,0.0,32.0,52.0,65.0,84.0,29.068096022753053,88.23162536036759,3.0353424349260534,0.02685929111212698,-0.03291737739625733,181.0,82.0,0.005429985654534232,-0.002390657377956185,1.0,18.0,-0.4402695568744092,1.0,1.0,1.0
69,zym,1.0,31.0,62.0,76.0,93.0,45.86174521288786,87.76478542388487,1.9136817627956648,0.01897371583447749,-0.026622725460034743,175.0,25.0,0.002052119729896086,-0.0012244860258148196,4.0,48.0,-0.5966932669551518,1.0,1.0,1.0
69,zym,2.0,37.0,63.0,75.0,100.0,41.254152491068794,88.46044312562275,2.1442797338952424,0.020318266698596987,-0.02375643198435245,176.0,26.0,0.0017684524689364593,-0.001124691168660874,4.0,52.0,-0.6359747793149675,1.0,1.0,1.0
7,zym,0.0,47.0,54.0,71.0,101.0,44.35266850258317,80.89177651737933,1.8238311075390663,0.02195377858104497,-0.030954113910880543,179.0,23.0,0.002679332970722984,-0.0017657260615948633,4.0,42.0,-0.6590170318093778,1.0,1.0,1.0
7,zym,1.0,41.0,61.0,80.0,102.0,50.51861621355981,78.35858372687005,1.551083335212924,0.021472992913590228,-0.026377557454693785,180.0,23.0,0.002413452486618242,-0.0012110246845398187,4.0,164.0,-0.5017810341220849,1.0,1.0,1.0
7,zym,2.0,57.0,47.0,67.0,104.0,41.93947022864025,86.61661840122987,2.0652768842578237,0.023487541393775343,-0.034189879105113896,177.0,22.0,0.002705657052333409,-0.002274577728670568,4.0,37.0,-0.8406748101016462,1.0,1.0,1.0
70,zym,0.0,38.0,50.0,65.0,88.0,43.42673661037107,87.46707172624252,2.0141295099147243,0.018515171008508247,-0.02822202318329992,179.0,21.0,0.002262582164614835,-0.0015649466908618235,5.0,39.0,-0.6916640267639644,1.0,1.0,1.0
70,zym,1.0,44.0,62.0,77.0,106.0,46.699629972652005,85.39724775473998,1.8286493448609733,0.02093117676266676,-0.02334997809758527,176.0,27.0,0.0018432081805341766,-0.0011134741308005405,194.0,55.0,-0.6040956971435784,1.0,1.0,1.0
71,zym,0.0,34.0,64.0,74.0,98.0,45.746807102772514,87.44163238676002,1.9114259097977704,0.01924736866530952,-0.021344837809281647,178.0,23.0,0.001706657675108969,-0.0008073724339270338,5.0,43.0,-0.4730722778810834,1.0,1.0,1.0
71,zym,1.0,98.0,79.0,177.0,177.0,131.67220279588483,2.9833190641250136,0.02265716681864649,0.023040377628372133,-0.02691313949105301,180.0,21.0,0.0022301421618794864,-0.0011362277727993142,6.0,36.0,-0.5094867009920753,1.0,1.0,1.0
71,zym,2.0,40.0,53.0,66.0,93.0,37.31432524412467,108.26979837865231,2.9015612012359773,0.015438961038713228,-0.029460905265029036,180.0,20.0,0.0025281053768182807,-0.0015217052759115555,5.0,35.0,-0.6019152879721656,1.0,1.0,1.0
72,zym,0.0,59.0,56.0,76.0,115.0,46.89271386844147,86.16874886763244,1.8375722315705747,0.02423838448066129,-0.027797685644528225,170.0,25.0,0.0023115797826060787,-0.0016438439126389426,3.0,54.0,-0.7111344047081389,1.0,1.0,1.0
72,zym,1.0,34.0,64.0,78.0,98.0,55.404238146820134,88.2801709830362,1.5933829962447188,0.023049876052666673,-0.022794217908899128,178.0,22.0,0.002109241580156504,-0.000995327523107381,195.0,37.0,-0.4718888213049207,1.0,1.0,1.0
72,zym,2.0,42.0,58.0,69.0,100.0,37.49043298345778,91.25530729495092,2.4340958488053808,0.023876239045133696,-0.020292165557863617,172.0,23.0,0.0017573110597732288,-0.000999425900531703,195.0,45.0,-0.5687245265847659,1.0,1.0,1.0
73,zym,0.0,38.0,56.0,70.0,94.0,42.62334610737645,89.50720418474151,2.0999572384405383,0.019585253037673226,-0.029498184192561564,177.0,22.0,0.0021822311033959573,-0.0013820134722082322,4.0,40.0,-0.6333029852143349,1.0,1.0,1.0
73,zym,1.0,39.0,53.0,65.0,92.0,35.640016502312605,95.10266419912877,2.668423685857658,0.018921572114379004,-0.027735380841031776,179.0,21.0,0.002023552997257219,-0.001298511472354269,5.0,39.0,-0.6416987714748801,1.0,1.0,1.0
74,zym,0.0,48.0,52.0,69.0,100.0,51.62080029378818,84.41670636487474,1.635323472019729,0.018400035747779875,-0.01976695714839349,178.0,24.0,0.0019332957294388511,-0.0011911382496585519,195.0,44.0,-0.6161179748761386,1.0,1.0,1.0
74,zym,1.0,36.0,59.0,73.0,95.0,43.89782980083521,88.93884076608965,2.0260418606023545,0.01829083116353913,-0.02719841810790985,177.0,23.0,0.0019573501172225963,-0.0012199025718426793,5.0,46.0,-0.6232418825374346,1.0,1.0,1.0
74,zym,2.0,77.0,73.0,142.0,150.0,108.55724263760948,29.93198999911662,0.2757254078296452,0.018570321537101864,-0.02767497581260342,182.0,21.0,0.0020846149763673605,-0.00114981433874628,5.0,33.0,-0.5515715620300976,1.0,1.0,1.0
75,zym,0.0,45.0,56.0,74.0,101.0,46.21127066831264,80.18072818704317,1.7350903151430457,0.01820628080188824,-0.030285513774650004,173.0,23.0,0.002218053407587212,-0.0014136971936777876,9.0,41.0,-0.637359402096454,1.0,1.0,1.0
75,zym,1.0,37.0,59.0,73.0,96.0,43.44139816617618,89.41909576287813,2.0583843876484758,0.02148228458597401,-0.026727373081274874,179.0,27.0,0.002016180389634969,-0.0015051235462228973,194.0,51.0,-0.7465222625716544,1.0,1.0,1.0
76,zym,0.0,38.0,55.0,67.0,93.0,40.46698547975468,92.8885878722678,2.2954165419299453,0.020505348049074112,-0.02636429526662759,179.0,22.0,0.0020619224245431444,-0.0013181193035758374,5.0,42.0,-0.639267165382272,1.0,1.0,1.0
76,zym,1.0,103.0,70.0,173.0,173.0,122.64276801913529,4.159987969880833,0.03391955381528712,0.01915290852810836,-0.02435823817191296,176.0,24.0,0.0019258002179736798,-0.0010277520440937769,5.0,46.0,-0.53367531818808,1.0,1.0,1.0
77,zym,0.0,29.0,65.0,83.0,94.0,55.47429978531069,77.32789387508042,1.3939408730591396,0.01986752111730705,-0.0232676954787725,173.0,26.0,0.0017003601234989176,-0.001048793705134221,4.0,48.0,-0.6168068108866638,1.0,1.0,1.0
77,zym,1.0,110.0,66.0,176.0,176.0,127.1080290252923,4.434996972577193,0.03489155647039973,0.01911221964256921,-0.02693854710355453,178.0,25.0,0.001985634676267504,-0.001141438158766439,4.0,45.0,-0.5748480183233187,1.0,1.0,1.0
77,zym,2.0,41.0,62.0,80.0,103.0,49.63353517021554,85.90421738052223,1.730769671874436,0.01906594339953921,-0.02605696239613376,175.0,26.0,0.001923581561789229,-0.0013499007268487073,3.0,54.0,-0.7017642265156101,1.0,1.0,1.0
78,zym,0.0,48.0,53.0,72.0,101.0,49.225465212549715,81.16619417638985,1.6488659645149897,0.01706858404666403,-0.025009404022795282,178.0,24.0,0.001910938286330377,-0.001284174529449178,4.0,46.0,-0.6720125598169948,1.0,1.0,1.0
78,zym,1.0,27.0,66.0,83.0,93.0,52.71045402171843,77.17983597906473,1.4642225609983193,0.01789831656350399,-0.026661313551814336,180.0,25.0,0.00191241177737132,-0.00101877483713797,4.0,43.0,-0.5327172992723951,1.0,1.0,1.0
78,zym,2.0,46.0,60.0,78.0,106.0,49.16314533082104,94.26080900311888,1.917306314899781,0.01820165681200786,-0.02841172899372735,180.0,25.0,0.002170789522408987,-0.0014005746399723409,4.0,48.0,-0.6451913580355239,1.0,1.0,1.0
79,zym,0.0,38.0,60.0,72.0,98.0,42.50333761262008,87.78055973075024,2.065262745499932,0.02014815740796416,-0.02338745229921879,178.0,25.0,0.0017949495883915199,-0.001082613786682618,5.0,47.0,-0.603144396747523,1.0,1.0,1.0
79,zym,1.0,35.0,60.0,72.0,95.0,40.82805488931368,88.53447760097389,2.168471602210638,0.019528121443237127,-0.026430342561747144,178.0,24.0,0.0020439353261909807,-0.0012054326842763086,5.0,46.0,-0.5897606782513605,1.0,1.0,1.0
79,zym,2.0,46.0,57.0,73.0,103.0,45.25416876657499,107.84614205964066,2.3831206052180653,0.014337734003522562,-0.028721159188370707,180.0,25.0,0.002109598076610201,-0.001607046962634362,4.0,45.0,-0.7617787390177366,1.0,1.0,1.0
8,zym,0.0,53.0,57.0,77.0,110.0,47.87673729112829,61.77078908459561,1.2902046500992863,0.012895320003843136,-0.0261037951175761,155.0,26.0,0.0020098485391286678,-0.0014748626349532226,4.0,51.0,-0.7338178008142953,1.0,1.0,1.0
8,zym,1.0,47.0,54.0,69.0,101.0,36.15602379753389,84.78688181282048,2.3450278240663063,0.01890215303929016,-0.019704097191916292,174.0,28.0,0.0018183155683004636,-0.001253191715195667,195.0,48.0,-0.6892047436886856,1.0,1.0,1.0
8,zym,2.0,46.0,61.0,80.0,107.0,50.18289137693262,80.17475418147353,1.5976511512512641,0.014829102307629127,-0.026196836338426843,170.0,26.0,0.0020208168796970877,-0.0012112522045704126,4.0,47.0,-0.599387414436074,1.0,1.0,1.0
80,zym,1.0,44.0,66.0,90.0,110.0,60.755289755038454,65.78155323195956,1.0827296437427374,0.017414418622423992,-0.026305941817449496,172.0,25.0,0.0019767601999641643,-0.0011649474470649679,3.0,49.0,-0.5893215813865974,1.0,1.0,1.0
80,zym,2.0,41.0,59.0,75.0,100.0,48.38682763289886,87.68467767296946,1.8121600849350048,0.021832930310555217,-0.024463615774129588,174.0,27.0,0.001785920840539412,-0.0013215797976195989,7.0,46.0,-0.7399990904526508,1.0,1.0,1.0
80,zym,3.0,71.0,64.0,86.0,135.0,55.936410347408746,88.4995912537345,1.5821464177640825,0.014369894131445403,-0.026153697355302367,179.0,25.0,0.002066173714151968,-0.0011398433468468028,4.0,46.0,-0.5516686903136969,1.0,1.0,1.0
81,zym,0.0,49.0,62.0,99.0,111.0,70.30406372690688,58.18469198730185,0.8276149187238706,0.01877690302875068,-0.02767008531354964,177.0,24.0,0.0020883032743157226,-0.0012442465755475587,4.0,38.0,-0.5958169921249884,1.0,1.0,1.0
81,zym,1.0,31.0,65.0,80.0,96.0,52.05032424816143,83.84765599859122,1.61089593983755,0.0212310265416768,-0.025731491702589204,175.0,24.0,0.0021631906136387324,-0.001038554196968633,4.0,44.0,-0.4801029509006914,1.0,1.0,1.0
81,zym,2.0,43.0,58.0,71.0,101.0,38.947458917603456,89.92968852789299,2.309000151156116,0.017815582754624637,-0.025751636007504183,176.0,24.0,0.002063420664927207,-0.0012062986153220654,4.0,45.0,-0.5846110954620207,1.0,1.0,1.0
82,zym,0.0,48.0,56.0,74.0,104.0,55.55587443140737,77.82592361519424,1.4008585844739572,0.01888407684991377,-0.019056988474243308,179.0,24.0,0.001987384134222614,-0.0009876114541407244,195.0,48.0,-0.4969403937236517,1.0,1.0,1.0
82,zym,1.0,44.0,64.0,81.0,108.0,51.10348436257087,77.82566543208118,1.5229033089000508,0.0190418997576674,-0.02625453762081776,174.0,24.0,0.0022639741039002584,-0.001052448077537349,4.0,48.0,-0.46486754231165706,1.0,1.0,1.0
82,zym,2.0,34.0,68.0,84.0,102.0,54.194492168004466,79.74726776735156,1.4715013385517628,0.019436261786969108,-0.02677932056885085,178.0,24.0,0.0020712799529906574,-0.0009634896615728916,4.0,46.0,-0.4651663142791193,1.0,1.0,1.0
83,zym,0.0,32.0,64.0,77.0,96.0,48.621503334606466,82.55711832014904,1.6979548688982806,0.018144694876447737,-0.024322096490481167,180.0,24.0,0.001821159128755939,-0.0009937020648926877,5.0,51.0,-0.5456426345189836,1.0,1.0,1.0
83,zym,1.0,23.0,69.0,83.0,92.0,52.66774273577877,80.00789957837256,1.5191062958546129,0.01950371991998124,-0.024023906340285284,176.0,26.0,0.0016847283763893885,-0.0009725546458811963,4.0,53.0,-0.5772768236773685,1.0,1.0,1.0
83,zym,2.0,40.0,61.0,76.0,101.0,46.0318532384494,100.92741482725977,2.1925559743259977,0.016062631019822304,-0.02815868064197718,179.0,24.0,0.0021809863031229076,-0.0011889557701489915,4.0,41.0,-0.545145913317544,1.0,1.0,1.0
84,zym,0.0,33.0,60.0,81.0,93.0,52.62256037272993,72.24873370772238,1.3729612013550585,0.01945103147358124,-0.028245563102847707,173.0,24.0,0.0021966532605591643,-0.0013692077627243116,4.0,43.0,-0.6233153804054518,1.0,1.0,1.0
84,zym,1.0,36.0,73.0,92.0,109.0,62.87940957715636,68.7839632149523,1.093902816160364,0.01835869472587215,-0.0278017848373926,173.0,24.0,0.001864869418800485,-0.0011855288759583527,9.0,40.0,-0.6357168303617227,1.0,1.0,1.0
84,zym,2.0,57.0,58.0,76.0,115.0,45.90974974287362,100.49052474726031,2.188871107119444,0.013685862388154836,-0.027020097164603636,173.0,26.0,0.0018122738625180113,-0.0014583447636518088,4.0,48.0,-0.8047044068855872,1.0,1.0,1.0
85,zym,0.0,109.0,64.0,173.0,173.0,126.39527775478015,3.3667027393495284,0.02663630160203673,0.018000977795148358,-0.024078843270469885,175.0,25.0,0.0019176521366631167,-0.0011528224413888124,7.0,48.0,-0.6011634849450976,1.0,1.0,1.0
85,zym,1.0,35.0,63.0,79.0,98.0,49.15325176073534,79.57182738036363,1.6188517448997606,0.019272017292880472,-0.02710346446493084,177.0,26.0,0.0020253228306963376,-0.0013217393721645099,4.0,46.0,-0.6526067608244337,1.0,1.0,1.0
85,zym,2.0,32.0,62.0,75.0,94.0,46.16286498358962,94.2485897480188,2.041653822428984,0.01732063989981131,-0.02731146061896084,175.0,23.0,0.002182688856533714,-0.0013085977691793538,4.0,42.0,-0.5995347276649923,1.0,1.0,1.0
86,zym,0.0,30.0,72.0,88.0,102.0,55.89280901615209,75.79664164816597,1.3561072163372934,0.021741129848483698,-0.022172098251302008,177.0,24.0,0.0020391661446090142,-0.0007821892491903792,195.0,60.0,-0.3835828930655156,1.0,1.0,1.0
86,zym,1.0,24.0,78.0,97.0,102.0,63.97211722623085,66.92372580009341,1.046138985261727,0.019945176578387902,-0.02315747044668498,174.0,24.0,0.0021574178414203553,-0.0007003420813780359,4.0,48.0,-0.32462051065497793,1.0,1.0,1.0
86,zym,2.0,54.0,66.0,84.0,120.0,53.82040887253552,96.99466968684612,1.8021912452683424,0.01369353334823531,-0.025239448446906117,175.0,25.0,0.0019130394485876304,-0.0010748076626798664,7.0,46.0,-0.5618324616742124,1.0,1.0,1.0
87,zym,0.0,34.0,61.0,76.0,95.0,46.56062651723307,85.61938956802625,1.8388796709240312,0.016264678390404685,-0.02767225607926288,180.0,25.0,0.0019747991033262843,-0.0011539515198004668,5.0,47.0,-0.5843386893668273,1.0,1.0,1.0
87,zym,1.0,67.0,62.0,112.0,129.0,84.3882481327949,57.22742947589281,0.678144537209004,0.023633229795878008,-0.029048192974580563,174.0,22.0,0.0023636424173517014,-0.0013055415387461802,4.0,38.0,-0.5523430825077803,1.0,1.0,1.0
87,zym,2.0,62.0,63.0,80.0,125.0,48.34858354405021,103.52194372153,2.1411577368592725,0.01727933825009853,-0.0263795208999486,177.0,26.0,0.0019786615152011487,-0.0013524745542687901,3.0,49.0,-0.6835300246547216,1.0,1.0,1.0
88,zym,0.0,37.0,78.0,94.0,115.0,67.06744339694818,80.00231795663663,1.192863689214028,0.013406127605110396,-0.030082757926898518,178.0,17.0,0.003366077866600342,-0.0013605738101831744,4.0,34.0,-0.4042015259609313,1.0,1.0,1.0
88,zym,1.0,49.0,52.0,70.0,101.0,42.91200884632149,84.07109571083869,1.9591507825214631,0.014642527598873469,-0.03189230347558447,167.0,24.0,0.0023590249649254147,-0.0017811204182269782,4.0,38.0,-0.7550239801227756,1.0,1.0,1.0
89,zym,0.0,55.0,81.0,110.0,136.0,77.343859503284,42.68025061187669,0.5518246811831844,0.017802130451065434,-0.020822347163829302,178.0,20.0,0.0018367580570538282,-0.0007628019210734749,4.0,83.0,-0.4152979855697567,1.0,1.0,1.0
89,zym,1.0,49.0,68.0,86.0,117.0,61.90911812555933,82.37050427690298,1.3305068263102289,0.024478282172062268,-0.02097816587490641,176.0,22.0,0.00202815046257096,-0.0010015396691347431,195.0,146.0,-0.4938192149043784,1.0,1.0,1.0
89,zym,2.0,99.0,75.0,174.0,174.0,134.14068976602607,7.3942789618146785,0.05512331101556208,0.01756830364532691,-0.029547727181467087,176.0,22.0,0.0021827563399736405,-0.0013742755056893596,9.0,36.0,-0.6296055498828402,1.0,1.0,1.0
9,zym,0.0,53.0,55.0,74.0,108.0,44.927860761839774,69.36768736030177,1.5439793078067134,0.016652160713464342,-0.029408101356407142,175.0,27.0,0.0017834764112591441,-0.0020295548716640077,4.0,46.0,-1.137976851755012,1.0,1.0,1.0
9,zym,1.0,41.0,59.0,74.0,100.0,43.94094857268187,85.67053341860388,1.9496741923287777,0.0190096753080854,-0.026298653344197787,178.0,24.0,0.0021251348895169678,-0.0011693559899905726,4.0,49.0,-0.5502502432946086,1.0,1.0,1.0
9,zym,2.0,41.0,59.0,76.0,100.0,47.86215210029808,88.51811498276095,1.8494386712337088,0.021543944386323118,-0.02934071450589082,181.0,23.0,0.002150032921495487,-0.0013167774355178352,4.0,40.0,-0.6124452432114068,1.0,1.0,1.0
90,zym,0.0,35.0,57.0,70.0,92.0,42.74441344551964,91.23932869227846,2.1345322426419195,0.02034919382895567,-0.028377404733903717,176.0,23.0,0.0021364114262604206,-0.0013328812475776886,5.0,37.0,-0.6238879043587438,1.0,1.0,1.0
90,zym,1.0,51.0,65.0,84.0,116.0,53.73489317064306,70.10392417140389,1.3046257289240075,0.01851613240876221,-0.02562548150742628,173.0,23.0,0.0019644314799623155,-0.0008978805140411605,4.0,55.0,-0.4570688889888818,1.0,1.0,1.0
90,zym,2.0,32.0,65.0,82.0,97.0,51.91658166379044,84.81210485271599,1.6336226718845928,0.018557419043929047,-0.026721204325937442,179.0,25.0,0.0018301320647707766,-0.0011980790594112722,4.0,48.0,-0.654640767447201,1.0,1.0,1.0
91,zym,0.0,34.0,59.0,71.0,93.0,43.16842124504082,91.24553068729004,2.11371016255945,0.020679627674375808,-0.029315607872589574,178.0,24.0,0.0022054398063901526,-0.0013845594706332065,5.0,42.0,-0.6277929085262332,1.0,1.0,1.0
91,zym,1.0,29.0,67.0,80.0,96.0,48.57109324192339,87.02344106308671,1.7916714501285664,0.01906903531801102,-0.024482281785244697,178.0,22.0,0.0020660788075391526,-0.0008257847992949596,5.0,52.0,-0.3996869801295374,1.0,1.0,1.0
92,zym,0.0,39.0,61.0,72.0,100.0,41.36008687843065,83.72015221124481,2.024177377995428,0.017769498853731358,-0.019514639073857254,176.0,24.0,0.0014295299075081649,-0.0011398403749387498,194.0,120.0,-0.7973532900235875,1.0,1.0,1.0
92,zym,1.0,28.0,69.0,80.0,97.0,52.88405570213104,87.79873287200823,1.6602117917455834,0.026679351228044827,-0.0225752799983584,179.0,21.0,0.0021904452413406524,-0.0010088751901569104,198.0,164.0,-0.4605799638887265,1.0,1.0,1.0
92,zym,2.0,106.0,70.0,176.0,176.0,129.46289475321305,5.211806966460224,0.0402571484006685,0.018643143425469026,-0.025679215256421858,179.0,21.0,0.001999230290462603,-0.0010128587914637333,6.0,37.0,-0.5066243725375766,1.0,1.0,1.0
93,zym,0.0,74.0,101.0,175.0,175.0,131.21121898038982,3.464753625427392,0.02640592513621276,0.021562063550537247,-0.020310897394413274,178.0,22.0,0.0017867406761308267,-0.0007706684899484452,194.0,166.0,-0.4313264371510933,1.0,1.0,1.0
93,zym,1.0,29.0,74.0,89.0,103.0,57.558737393995436,75.18682939856208,1.3062626597227205,0.01762813563486615,-0.02541217141841096,174.0,23.0,0.001981423296224236,-0.0009030650448749178,5.0,38.0,-0.4557658358997707,1.0,1.0,1.0
94,zym,0.0,45.0,58.0,74.0,103.0,43.396059824207775,79.96328025894753,1.842639183899856,0.01854657795155451,-0.025114837337605,182.0,27.0,0.001801544951449429,-0.0020622461874679754,5.0,116.0,-1.1447098146559156,1.0,1.0,1.0
94,zym,1.0,42.0,57.0,77.0,99.0,50.36598101772154,82.19501017022289,1.6319549130057078,0.019430968918247027,-0.03071008816613285,182.0,22.0,0.0023114614748186296,-0.0015274771614055553,5.0,37.0,-0.6608274366871763,1.0,1.0,1.0
94,zym,2.0,36.0,51.0,64.0,87.0,38.87342783681483,106.07246610957777,2.728662534079964,0.017154052501756112,-0.03283460657711057,174.0,20.0,0.0027995264077134148,-0.0017874728496827255,4.0,39.0,-0.6384911550602909,1.0,1.0,1.0
95,zym,0.0,33.0,54.0,67.0,87.0,40.65189462805929,95.31379146868643,2.3446334381398724,0.021151162026826983,-0.02977584030877712,179.0,23.0,0.0021326068571569518,-0.0014900096685637187,6.0,40.0,-0.69867995761305,1.0,1.0,1.0
95,zym,1.0,40.0,56.0,72.0,96.0,44.650912829130725,90.45747590557224,2.025881895219773,0.01818222147287157,-0.028605518482950683,175.0,23.0,0.0021697052500458678,-0.0012446140404016592,5.0,52.0,-0.5736327735646805,1.0,1.0,1.0
96,zym,0.0,45.0,55.0,72.0,100.0,47.62446457708339,79.26994164081178,1.6644794297373788,0.01888262175181618,-0.02541504441846687,181.0,24.0,0.001967380928663498,-0.0013149213889793732,5.0,46.0,-0.668361357895565,1.0,1.0,1.0
96,zym,1.0,36.0,58.0,70.0,94.0,42.59173027824753,88.26737826177853,2.0724064903007355,0.01831376441179073,-0.02617523760304941,175.0,23.0,0.00198624289523891,-0.0011586811647299464,5.0,38.0,-0.583353207962301,1.0,1.0,1.0
96,zym,2.0,29.0,65.0,75.0,94.0,46.73541160645937,92.64218112653127,1.9822695027623785,0.019956074233305414,-0.02882138619982072,180.0,21.0,0.002094653587760495,-0.0012333483828319554,6.0,34.0,-0.5888078057577978,1.0,1.0,1.0
97,zym,0.0,48.0,59.0,77.0,107.0,52.52228235405305,83.50743576627414,1.5899430112985184,0.019995293782777868,-0.02333847550492374,176.0,24.0,0.0017227795258869735,-0.0010346327015704482,195.0,52.0,-0.6005601332171435,1.0,1.0,1.0
97,zym,1.0,33.0,61.0,74.0,94.0,43.729391581206656,85.75575813783831,1.96105536887216,0.018431983042755503,-0.02602898378728913,175.0,24.0,0.001957981008481616,-0.001013339369106081,5.0,44.0,-0.51754300206002,1.0,1.0,1.0
97,zym,2.0,42.0,54.0,68.0,96.0,41.243421702040784,108.6038482303891,2.6332404962659828,0.013668864646209866,-0.030656574303191686,180.0,23.0,0.00222102178440068,-0.0016207078663668106,5.0,38.0,-0.7297127285062367,1.0,1.0,1.0
98,zym,0.0,35.0,57.0,73.0,92.0,45.62063202629557,82.84003340571938,1.8158458076155253,0.021516076699476142,-0.02840367162896096,178.0,25.0,0.00208343477639672,-0.0013287148103493518,4.0,42.0,-0.6377520551170559,1.0,1.0,1.0
98,zym,1.0,42.0,56.0,72.0,98.0,42.946652758433935,87.94376953737634,2.047744443136044,0.02846214926474538,-0.026284529353122588,180.0,26.0,0.0026294928884777052,-0.0017452441439609336,194.0,166.0,-0.6637189062607844,1.0,1.0,1.0
99,zym,0.0,43.0,61.0,79.0,104.0,49.38129636004359,81.88756112142737,1.6582707858533647,0.02102261214641582,-0.02599321954924428,175.0,27.0,0.0018468181819664593,-0.0012441379553316256,195.0,47.0,-0.6736656415234604,1.0,1.0,1.0
99,zym,1.0,50.0,62.0,78.0,112.0,47.49809693453575,85.69718044547271,1.8042234526487424,0.022038584153551755,-0.025383880629392168,174.0,25.0,0.00198045009499788,-0.0012428499424748107,5.0,52.0,-0.6275593339180514,1.0,1.0,1.0
0,zzc,0.0,93.0,74.0,167.0,167.0,110.98466841038288,7.160082626388757,0.06451415973883212,0.012545567402825364,-0.02302717657327008,172.0,31.0,0.0015406789951444009,-0.0011377620466281881,8.0,55.0,-0.7384809231604734,1.0,1.0,1.0
1,zzc,0.0,104.0,68.0,172.0,172.0,118.33897934540869,3.133193023386853,0.026476424257823504,0.015364224212380678,-0.024113645183309333,176.0,26.0,0.0016381570860107275,-0.0010476270208867877,4.0,45.0,-0.6395156055747924,1.0,1.0,1.0
